,Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalHoursAsleep,VeryActiveHours,SedentaryHours,FairlyActiveHours,LightlyActiveHours
104,3977333714,5/5/2016,12312,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14,88,178,680,1618,1,318,480,5.3,0.23333333333333334,11.333333333333334,1.4666666666666666,2.966666666666667
105,3977333714,5/6/2016,11677,8.27999973297119,8.27999973297119,0.0,3.10999989509583,2.50999999046326,2.67000007629395,0.0,29,55,168,676,1590,1,323,512,5.383333333333334,0.48333333333333334,11.266666666666667,0.9166666666666666,2.8
106,3977333714,5/7/2016,11550,7.73000001907349,7.73000001907349,0.0,0.0,4.13000011444092,3.58999991416931,0.0,0,86,208,703,1574,1,237,443,3.95,0.0,11.716666666666667,1.4333333333333333,3.466666666666667
107,3977333714,5/8/2016,13585,9.09000015258789,9.09000015258789,0.0,0.680000007152557,5.23999977111816,3.17000007629395,0.0,9,116,171,688,1633,2,259,456,4.316666666666666,0.15,11.466666666666667,1.9333333333333333,2.85
108,3977333714,5/10/2016,13072,8.77999973297119,8.77999973297119,0.0,0.0700000002980232,5.40000009536743,3.30999994277954,0.0,1,115,196,676,1630,1,312,452,5.2,0.016666666666666666,11.266666666666667,1.9166666666666667,3.2666666666666666
109,4020332650,4/12/2016,8539,6.11999988555908,6.11999988555908,0.0,0.150000005960464,0.239999994635582,5.67999982833862,0.0,4,15,331,712,3654,1,501,541,8.35,0.06666666666666667,11.866666666666667,0.25,5.516666666666667
110,4020332650,4/16/2016,1982,1.41999995708466,1.41999995708466,0.0,0.449999988079071,0.370000004768372,0.589999973773956,0.0,65,21,55,1222,3051,1,77,77,1.2833333333333334,1.0833333333333333,20.366666666666667,0.35,0.9166666666666666
111,4020332650,5/3/2016,4496,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,1,322,332,5.366666666666666,0.0,15.833333333333334,0.0,2.9
112,4020332650,5/4/2016,10252,7.34999990463257,7.34999990463257,0.0,0.670000016689301,1.03999996185303,5.57999992370605,0.0,13,46,346,531,3879,1,478,536,7.966666666666667,0.21666666666666667,8.85,0.7666666666666667,5.766666666666667
113,4020332650,5/5/2016,11728,8.43000030517578,8.43000030517578,0.0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,1,226,248,3.7666666666666666,0.6333333333333333,15.266666666666667,0.7,3.2666666666666666
114,4020332650,5/6/2016,4369,3.13000011444092,3.13000011444092,0.0,0.0,0.0,3.09999990463257,0.0099999997764825,0,0,177,855,2704,1,385,408,6.416666666666667,0.0,14.25,0.0,2.95
115,4020332650,5/8/2016,5862,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.15000009536743,0.0,0,0,263,775,3089,1,364,402,6.066666666666666,0.0,12.916666666666666,0.0,4.383333333333334
116,4020332650,5/10/2016,5546,3.98000001907349,3.98000001907349,0.0,0.0,0.0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,1,442,494,7.366666666666666,0.0,12.9,0.0,3.433333333333333
117,4319703577,4/14/2016,10210,6.88000011444092,6.88000011444092,0.0,0.109999999403954,0.330000013113022,6.44000005722046,0.0,1,9,339,589,2302,1,535,557,8.916666666666666,0.016666666666666666,9.816666666666666,0.15,5.65
118,4319703577,4/15/2016,5664,3.79999995231628,3.79999995231628,0.0,0.0,0.0,3.79999995231628,0.0,0,0,228,752,1985,1,465,491,7.75,0.0,12.533333333333333,0.0,3.8
119,4319703577,4/16/2016,4744,3.1800000667572,3.1800000667572,0.0,0.0,0.0,3.1800000667572,0.0,0,0,194,724,1884,1,506,522,8.433333333333334,0.0,12.066666666666666,0.0,3.2333333333333334
120,4319703577,4/18/2016,2276,1.54999995231628,1.54999995231628,0.0,0.0700000002980232,0.330000013113022,1.12000000476837,0.0,1,9,58,824,1632,1,515,551,8.583333333333334,0.016666666666666666,13.733333333333333,0.15,0.9666666666666667
121,4319703577,4/19/2016,8925,5.98999977111816,5.98999977111816,0.0,0.0,0.0,5.98999977111816,0.0,0,0,311,604,2200,2,461,498,7.683333333333334,0.0,10.066666666666666,0.0,5.183333333333334
122,4319703577,4/20/2016,8954,6.01000022888184,6.01000022888184,0.0,0.0,0.680000007152557,5.30999994277954,0.0,0,18,306,671,2220,1,523,543,8.716666666666667,0.0,11.183333333333334,0.3,5.1
123,4319703577,4/21/2016,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.0,0.349999994039536,0.0,0,0,34,1265,1792,1,59,65,0.9833333333333333,0.0,21.083333333333332,0.0,0.5666666666666667
124,4319703577,4/22/2016,4500,3.01999998092651,3.01999998092651,0.0,0.0599999986588955,0.810000002384186,2.15000009536743,0.0,1,19,176,709,1886,1,533,550,8.883333333333333,0.016666666666666666,11.816666666666666,0.31666666666666665,2.933333333333333
125,4319703577,4/23/2016,4935,3.30999994277954,3.30999994277954,0.0,0.0,0.0,3.30999994277954,0.0,0,0,233,546,1945,1,692,722,11.533333333333333,0.0,9.1,0.0,3.8833333333333333
126,4319703577,4/24/2016,4081,2.74000000953674,2.74000000953674,0.0,0.0599999986588955,0.200000002980232,2.47000002861023,0.0,1,5,191,692,1880,1,467,501,7.783333333333333,0.016666666666666666,11.533333333333333,0.08333333333333333,3.183333333333333
127,4319703577,4/25/2016,9259,6.21000003814697,6.21000003814697,0.0,0.0,0.280000001192093,5.92999982833862,0.0,0,8,390,544,2314,1,488,506,8.133333333333333,0.0,9.066666666666666,0.13333333333333333,6.5
128,4319703577,4/26/2016,9899,6.6399998664856,6.6399998664856,0.0,0.569999992847443,0.920000016689301,5.15000009536743,0.0,8,21,288,649,2236,1,505,516,8.416666666666666,0.13333333333333333,10.816666666666666,0.35,4.8
129,4319703577,4/27/2016,10780,7.23000001907349,7.23000001907349,0.0,0.409999996423721,1.91999995708466,4.90999984741211,0.0,6,47,300,680,2324,1,286,307,4.766666666666667,0.1,11.333333333333334,0.7833333333333333,5.0
130,4319703577,4/28/2016,10817,7.28000020980835,7.28000020980835,0.0,1.00999999046326,0.330000013113022,5.94000005722046,0.0,13,8,359,552,2367,1,497,522,8.283333333333333,0.21666666666666667,9.2,0.13333333333333333,5.983333333333333
131,4319703577,4/29/2016,7990,5.3600001335144,5.3600001335144,0.0,0.449999988079071,0.790000021457672,4.11999988555908,0.0,6,18,289,624,2175,1,523,546,8.716666666666667,0.1,10.4,0.3,4.816666666666666
132,4319703577,4/30/2016,8221,5.51999998092651,5.51999998092651,0.0,0.400000005960464,1.61000001430511,3.50999999046326,0.0,6,38,196,695,2092,1,490,516,8.166666666666666,0.1,11.583333333333334,0.6333333333333333,3.2666666666666666
133,4319703577,5/1/2016,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,67,836,1593,1,484,500,8.066666666666666,0.0,13.933333333333334,0.0,1.1166666666666667
134,4319703577,5/2/2016,9261,6.23999977111816,6.23999977111816,0.0,0.0,0.439999997615814,5.71000003814697,0.0,0,11,344,585,2270,1,478,506,7.966666666666667,0.0,9.75,0.18333333333333332,5.733333333333333
135,4319703577,5/3/2016,9648,6.46999979019165,6.46999979019165,0.0,0.579999983310699,1.07000005245209,4.82999992370605,0.0,8,26,287,669,2235,1,474,512,7.9,0.13333333333333333,11.15,0.43333333333333335,4.783333333333333
136,4319703577,5/6/2016,9524,6.42000007629395,6.42000007629395,0.0,0.409999996423721,0.469999998807907,5.46000003814697,0.0,6,11,314,692,2266,1,450,491,7.5,0.1,11.533333333333333,0.18333333333333332,5.233333333333333
137,4319703577,5/7/2016,7937,5.32999992370605,5.32999992370605,0.0,0.189999997615814,1.04999995231628,4.07999992370605,0.0,3,28,279,586,2158,1,507,530,8.45,0.05,9.766666666666667,0.4666666666666667,4.65
138,4319703577,5/8/2016,3672,2.46000003814697,2.46000003814697,0.0,0.0,0.0,2.46000003814697,0.0,0,0,153,603,1792,1,602,638,10.033333333333333,0.0,10.05,0.0,2.55
139,4319703577,5/9/2016,10378,6.96000003814697,6.96000003814697,0.0,0.140000000596046,0.560000002384186,6.25,0.0,2,14,374,490,2345,1,535,565,8.916666666666666,0.03333333333333333,8.166666666666666,0.23333333333333334,6.233333333333333
140,4319703577,5/10/2016,9487,6.36999988555908,6.36999988555908,0.0,0.209999993443489,0.46000000834465,5.69999980926514,0.0,3,12,329,555,2260,1,487,517,8.116666666666667,0.05,9.25,0.2,5.483333333333333
141,4319703577,5/11/2016,9129,6.13000011444092,6.13000011444092,0.0,0.200000002980232,0.740000009536743,5.17999982833862,0.0,3,18,311,574,2232,1,529,558,8.816666666666666,0.05,9.566666666666666,0.3,5.183333333333334
142,4319703577,5/12/2016,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,0,257,1,302,321,5.033333333333333,0.0,0.0,0.0,0.03333333333333333
143,4388161847,4/15/2016,8758,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,299,837,3066,1,499,526,8.316666666666666,0.0,13.95,0.0,4.983333333333333
144,4388161847,4/16/2016,6580,5.05999994277954,5.05999994277954,0.0,0.209999993443489,0.400000005960464,4.44999980926514,0.0,6,9,253,609,3073,2,426,448,7.1,0.1,10.15,0.15,4.216666666666667
145,4388161847,4/17/2016,4660,3.57999992370605,3.57999992370605,0.0,0.0,0.0,3.57999992370605,0.0,0,0,201,721,2572,2,619,641,10.316666666666666,0.0,12.016666666666667,0.0,3.35
146,4388161847,4/18/2016,11009,9.10000038146973,9.10000038146973,0.0,3.55999994277954,0.400000005960464,5.1399998664856,0.0,27,8,239,1017,3274,1,99,104,1.65,0.45,16.95,0.13333333333333333,3.9833333333333334
147,4388161847,4/19/2016,10181,7.82999992370605,7.82999992370605,0.0,1.37000000476837,0.689999997615814,5.76999998092651,0.0,20,16,249,704,3015,1,329,338,5.483333333333333,0.3333333333333333,11.733333333333333,0.26666666666666666,4.15
148,4388161847,4/20/2016,10553,8.11999988555908,8.11999988555908,0.0,1.10000002384186,1.72000002861023,5.28999996185303,0.0,19,42,228,696,3083,1,421,451,7.016666666666667,0.31666666666666665,11.6,0.7,3.8
149,4388161847,4/21/2016,10055,7.73000001907349,7.73000001907349,0.0,0.370000004768372,0.389999985694885,6.98000001907349,0.0,7,12,272,853,3069,1,442,458,7.366666666666666,0.11666666666666667,14.216666666666667,0.2,4.533333333333333
150,4388161847,4/22/2016,12139,9.34000015258789,9.34000015258789,0.0,3.29999995231628,1.11000001430511,4.92000007629395,0.0,77,25,220,945,3544,1,82,85,1.3666666666666667,1.2833333333333334,15.75,0.4166666666666667,3.6666666666666665
151,4388161847,4/23/2016,13236,10.1800003051758,10.1800003051758,0.0,4.5,0.319999992847443,5.34999990463257,0.0,58,5,215,749,3306,1,478,501,7.966666666666667,0.9666666666666667,12.483333333333333,0.08333333333333333,3.5833333333333335
152,4388161847,4/24/2016,10243,7.88000011444092,7.88000011444092,0.0,1.08000004291534,0.509999990463257,6.30000019073486,0.0,14,8,239,584,2885,3,552,595,9.2,0.23333333333333334,9.733333333333333,0.13333333333333333,3.9833333333333334
153,4388161847,4/26/2016,9461,7.28000020980835,7.28000020980835,0.0,0.939999997615814,1.05999994277954,5.26999998092651,0.0,14,23,224,673,2929,1,319,346,5.316666666666666,0.23333333333333334,11.216666666666667,0.38333333333333336,3.7333333333333334
154,4388161847,4/27/2016,11193,8.60999965667725,8.60999965667725,0.0,0.699999988079071,2.50999999046326,5.3899998664856,0.0,11,48,241,684,3074,1,439,500,7.316666666666666,0.18333333333333332,11.4,0.8,4.016666666666667
155,4388161847,4/28/2016,10074,7.75,7.75,0.0,1.28999996185303,0.430000007152557,6.03000020980835,0.0,19,9,234,878,2969,1,428,458,7.133333333333334,0.31666666666666665,14.633333333333333,0.15,3.9
156,4388161847,4/30/2016,12533,9.64000034332275,9.64000034332275,0.0,0.699999988079071,2.0,6.94000005722046,0.0,14,43,300,537,3283,2,409,430,6.816666666666666,0.23333333333333334,8.95,0.7166666666666667,5.0
157,4388161847,5/1/2016,10255,7.8899998664856,7.8899998664856,0.0,1.00999999046326,0.680000007152557,6.19999980926514,0.0,12,15,241,579,2926,1,547,597,9.116666666666667,0.2,9.65,0.25,4.016666666666667
158,4388161847,5/2/2016,10096,8.39999961853027,8.39999961853027,0.0,3.76999998092651,0.0799999982118607,4.55000019073486,0.0,33,4,204,935,3147,2,368,376,6.133333333333334,0.55,15.583333333333334,0.06666666666666667,3.4
159,4388161847,5/4/2016,12375,9.52000045776367,9.52000045776367,0.0,2.78999996185303,0.930000007152557,5.80000019073486,0.0,35,21,251,632,3162,1,390,414,6.5,0.5833333333333334,10.533333333333333,0.35,4.183333333333334
160,4388161847,5/5/2016,9603,7.38000011444092,7.38000011444092,0.0,0.629999995231628,1.66999995708466,5.09000015258789,0.0,12,39,199,896,2899,1,471,495,7.85,0.2,14.933333333333334,0.65,3.316666666666667
161,4388161847,5/5/2016,9603,7.38000011444092,7.38000011444092,0.0,0.629999995231628,1.66999995708466,5.09000015258789,0.0,12,39,199,896,2899,1,471,495,7.85,0.2,14.933333333333334,0.65,3.316666666666667
162,4388161847,5/7/2016,22770,17.5400009155273,17.5400009155273,0.0,9.44999980926514,2.76999998092651,5.32999992370605,0.0,120,56,260,508,4022,1,472,496,7.866666666666666,2.0,8.466666666666667,0.9333333333333333,4.333333333333333
163,4388161847,5/8/2016,17298,14.3800001144409,14.3800001144409,0.0,9.89000034332275,1.25999999046326,3.23000001907349,0.0,107,38,178,576,3934,2,529,541,8.816666666666666,1.7833333333333334,9.6,0.6333333333333333,2.966666666666667
164,4388161847,5/9/2016,10218,7.8600001335144,7.8600001335144,0.0,0.340000003576279,0.730000019073486,6.78999996185303,0.0,6,19,258,1020,3013,1,62,65,1.0333333333333334,0.1,17.0,0.31666666666666665,4.3
165,4388161847,5/10/2016,10299,7.92000007629395,7.92000007629395,0.0,0.810000002384186,0.649999976158142,6.46000003814697,0.0,13,14,267,648,3061,1,354,375,5.9,0.21666666666666667,10.8,0.23333333333333334,4.45
166,4388161847,5/11/2016,10201,7.84000015258789,7.84000015258789,0.0,0.529999971389771,0.790000021457672,6.53000020980835,0.0,8,18,256,858,2954,1,469,494,7.816666666666666,0.13333333333333333,14.3,0.3,4.266666666666667
167,4445114986,4/12/2016,3276,2.20000004768372,2.20000004768372,0.0,0.0,0.0,2.20000004768372,0.0,0,0,196,787,2113,2,429,457,7.15,0.0,13.116666666666667,0.0,3.2666666666666666
168,4445114986,4/13/2016,2961,1.99000000953674,1.99000000953674,0.0,0.0,0.0,1.99000000953674,0.0,0,0,194,840,2095,2,370,406,6.166666666666667,0.0,14.0,0.0,3.2333333333333334
169,4445114986,4/14/2016,3974,2.67000007629395,2.67000007629395,0.0,0.0,0.0,2.67000007629395,0.0,0,0,231,717,2194,1,441,492,7.35,0.0,11.95,0.0,3.85
170,4445114986,4/15/2016,7198,4.82999992370605,4.82999992370605,0.0,0.0,0.0,4.82999992370605,0.0,0,0,350,711,2496,2,337,379,5.616666666666666,0.0,11.85,0.0,5.833333333333333
171,4445114986,4/16/2016,3945,2.65000009536743,2.65000009536743,0.0,0.0,0.0,2.65000009536743,0.0,0,0,225,716,2180,1,462,499,7.7,0.0,11.933333333333334,0.0,3.75
172,4445114986,4/17/2016,2268,1.51999998092651,1.51999998092651,0.0,0.0,0.0,1.51999998092651,0.0,0,0,114,1219,1933,1,98,107,1.6333333333333333,0.0,20.316666666666666,0.0,1.9
173,4445114986,4/19/2016,2064,1.38999998569489,1.38999998569489,0.0,0.0,0.0,1.38999998569489,0.0,0,0,121,895,1954,2,388,424,6.466666666666667,0.0,14.916666666666666,0.0,2.0166666666666666
174,4445114986,4/20/2016,2072,1.38999998569489,1.38999998569489,0.0,0.0,0.0,1.38999998569489,0.0,0,0,137,841,1974,1,439,462,7.316666666666666,0.0,14.016666666666667,0.0,2.283333333333333
175,4445114986,4/21/2016,3809,2.55999994277954,2.55999994277954,0.0,0.0,0.0,2.53999996185303,0.0,0,0,215,756,2150,1,436,469,7.266666666666667,0.0,12.6,0.0,3.5833333333333335
176,4445114986,4/22/2016,6831,4.57999992370605,4.57999992370605,0.0,0.0,0.0,4.57999992370605,0.0,0,0,317,706,2432,1,388,417,6.466666666666667,0.0,11.766666666666667,0.0,5.283333333333333
177,4445114986,4/25/2016,3385,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,179,916,2070,1,328,345,5.466666666666667,0.0,15.266666666666667,0.0,2.9833333333333334
178,4445114986,4/26/2016,6326,4.40999984741211,4.40999984741211,0.0,2.41000008583069,0.0399999991059303,1.96000003814697,0.0,29,1,180,839,2291,2,353,391,5.883333333333334,0.48333333333333334,13.983333333333333,0.016666666666666666,3.0
179,4445114986,4/27/2016,7243,5.03000020980835,5.03000020980835,0.0,2.61999988555908,0.0299999993294477,2.38000011444092,0.0,32,1,194,839,2361,1,332,374,5.533333333333333,0.5333333333333333,13.983333333333333,0.016666666666666666,3.2333333333333334
180,4445114986,4/28/2016,4493,3.00999999046326,3.00999999046326,0.0,0.0,0.0,3.00999999046326,0.0,0,0,236,762,2203,1,419,442,6.983333333333333,0.0,12.7,0.0,3.933333333333333
181,4445114986,4/29/2016,4676,3.14000010490417,3.14000010490417,0.0,0.0,0.0,3.13000011444092,0.0,0,0,226,1106,2196,1,106,108,1.7666666666666666,0.0,18.433333333333334,0.0,3.7666666666666666
182,4445114986,4/30/2016,6222,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,290,797,2363,1,322,353,5.366666666666666,0.0,13.283333333333333,0.0,4.833333333333333
183,4445114986,5/1/2016,5232,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,240,741,2246,2,439,459,7.316666666666666,0.0,12.35,0.0,4.0
184,4445114986,5/2/2016,6910,4.75,4.75,0.0,2.21000003814697,0.189999997615814,2.34999990463257,0.0,27,4,200,667,2336,1,502,542,8.366666666666667,0.45,11.116666666666667,0.06666666666666667,3.3333333333333335
185,4445114986,5/3/2016,7502,5.17999982833862,5.17999982833862,0.0,2.48000001907349,0.109999999403954,2.57999992370605,0.0,30,2,233,725,2421,2,417,450,6.95,0.5,12.083333333333334,0.03333333333333333,3.8833333333333333
186,4445114986,5/4/2016,2923,1.96000003814697,1.96000003814697,0.0,0.0,0.0,1.96000003814697,0.0,0,0,180,897,2070,2,337,363,5.616666666666666,0.0,14.95,0.0,3.0
187,4445114986,5/5/2016,3800,2.54999995231628,2.54999995231628,0.0,0.119999997317791,0.239999994635582,2.1800000667572,0.0,2,6,185,734,2120,2,462,513,7.7,0.03333333333333333,12.233333333333333,0.1,3.0833333333333335
188,4445114986,5/6/2016,4514,3.02999997138977,3.02999997138977,0.0,0.0,0.0,3.02999997138977,0.0,0,0,229,809,2211,2,374,402,6.233333333333333,0.0,13.483333333333333,0.0,3.816666666666667
189,4445114986,5/7/2016,5183,3.58999991416931,3.58999991416931,0.0,2.13000011444092,0.189999997615814,1.25,0.0,26,4,108,866,2123,2,401,436,6.683333333333334,0.43333333333333335,14.433333333333334,0.06666666666666667,1.8
190,4445114986,5/8/2016,7303,4.90000009536743,4.90000009536743,0.0,0.0,0.25,4.65000009536743,0.0,0,8,308,733,2423,1,361,391,6.016666666666667,0.0,12.216666666666667,0.13333333333333333,5.133333333333334
191,4445114986,5/9/2016,5275,3.53999996185303,3.53999996185303,0.0,0.0,0.0,3.53999996185303,0.0,0,0,266,641,2281,1,457,533,7.616666666666666,0.0,10.683333333333334,0.0,4.433333333333334
192,4445114986,5/10/2016,3915,2.63000011444092,2.63000011444092,0.0,0.0,0.0,2.63000011444092,0.0,0,0,231,783,2181,1,405,426,6.75,0.0,13.05,0.0,3.85
193,4445114986,5/11/2016,9105,6.1100001335144,6.1100001335144,0.0,2.25,1.0,2.85999989509583,0.0,34,22,232,622,2499,1,499,530,8.316666666666666,0.5666666666666667,10.366666666666667,0.36666666666666664,3.8666666666666667
194,4445114986,5/12/2016,768,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,58,380,1212,1,483,501,8.05,0.0,6.333333333333333,0.0,0.9666666666666667
195,4558609924,4/21/2016,13743,9.07999992370605,9.07999992370605,0.0,0.419999986886978,0.970000028610229,7.69999980926514,0.0,6,21,432,844,2486,1,126,137,2.1,0.1,14.066666666666666,0.35,7.2
196,4558609924,4/26/2016,9148,6.05000019073486,6.05000019073486,0.0,0.430000007152557,2.02999997138977,3.58999991416931,0.0,12,41,283,1062,2223,1,103,121,1.7166666666666666,0.2,17.7,0.6833333333333333,4.716666666666667
197,4558609924,4/29/2016,7833,5.17999982833862,5.17999982833862,0.0,1.01999998092651,1.85000002384186,2.30999994277954,0.0,15,29,197,1096,1918,1,171,179,2.85,0.25,18.266666666666666,0.48333333333333334,3.283333333333333
198,4558609924,5/1/2016,3428,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,190,1121,1692,1,115,129,1.9166666666666667,0.0,18.683333333333334,0.0,3.1666666666666665
199,4558609924,5/8/2016,6543,4.32999992370605,4.32999992370605,0.0,1.79999995231628,0.5,2.01999998092651,0.0,66,35,238,1019,2666,1,123,134,2.05,1.1,16.983333333333334,0.5833333333333334,3.966666666666667
200,4702921684,4/12/2016,7213,5.88000011444092,5.88000011444092,0.0,0.0,0.0,5.84999990463257,0.0,0,0,263,718,2947,1,425,439,7.083333333333333,0.0,11.966666666666667,0.0,4.383333333333334
201,4702921684,4/13/2016,6877,5.57999992370605,5.57999992370605,0.0,0.0,0.0,5.57999992370605,0.0,0,0,258,777,2898,2,400,430,6.666666666666667,0.0,12.95,0.0,4.3
202,4702921684,4/14/2016,7860,6.36999988555908,6.36999988555908,0.0,0.0,0.0,6.36999988555908,0.0,0,0,271,772,2984,1,384,415,6.4,0.0,12.866666666666667,0.0,4.516666666666667
203,4702921684,4/15/2016,6506,5.28000020980835,5.28000020980835,0.0,0.0700000002980232,0.419999986886978,4.78999996185303,0.0,1,8,256,944,2896,1,253,257,4.216666666666667,0.016666666666666666,15.733333333333333,0.13333333333333333,4.266666666666667
204,4702921684,4/16/2016,11140,9.02999973297119,9.02999973297119,0.0,0.239999994635582,1.25,7.53999996185303,0.0,3,24,335,556,3328,2,382,406,6.366666666666666,0.05,9.266666666666667,0.4,5.583333333333333
205,4702921684,4/17/2016,12692,10.289999961853,10.289999961853,0.0,0.959999978542328,3.46000003814697,5.88000011444092,0.0,12,66,302,437,3394,1,591,612,9.85,0.2,7.283333333333333,1.1,5.033333333333333
206,4702921684,4/18/2016,9105,7.38000011444092,7.38000011444092,0.0,1.82000005245209,1.49000000953674,4.07000017166138,0.0,22,30,191,890,3013,1,293,312,4.883333333333334,0.36666666666666664,14.833333333333334,0.5,3.183333333333333
207,4702921684,4/19/2016,6708,5.44000005722046,5.44000005722046,0.0,0.879999995231628,0.370000004768372,4.19000005722046,0.0,10,8,179,757,2812,1,457,487,7.616666666666666,0.16666666666666666,12.616666666666667,0.13333333333333333,2.9833333333333334
